Region|Area|Sales Area|Cluster|Micro Cluster|MPC Code|SPV Code|SPV Name|CSO Code|CSO Name|PJP Plan Id|PJP Plan name|PJP start date|PJP end date|PJP created by|PJP creation date|PJP Frequency|PJP Modify Date|PJP Status|Outlet Code|Plan Date|Plan Day
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vmobo101|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo101|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo101|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo101|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo101|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo101|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90044||||277754|30-01-2020|||180|vmobo101|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vmobo102|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vmobo102|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo102|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo102|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo102|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo102|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vmobo102|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|vdlr|||VcanNew||90044||||277754|30-01-2020|||180|vmobo102|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|Rdealer|RSPV1||Rcan1||90032||||277793|21-01-2020|||180|Rout1|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|Rdealer|RSPV1||Rcan1||90032||||277793|21-01-2020|||180|Rout1|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|Rdealer|RSPV1||Rcan1||90032||||277793|21-01-2020|||180|Rout1|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|Rdealer|RSPV1||Rcan1||90032||||277793|21-01-2020|||180|Rout1|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|Rdealer|RSPV1||Rcan1||90032||||277793|22-01-2020|||180|Rout1|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|indiranagar|Rdealer|RSPV1||Rcan2|||||||||||ROut2||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|jayanagar|Rdealer|RSPV1||Rcan3|||||||||||Rout3||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||vcan001|||||||||||17046651||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vtetout1|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vtetout1|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vtetout1|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vtetout1|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vtetout1|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vtetout1|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vtetout1|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||vdlr|||VcanNew||90044||||277754|30-01-2020|||180|vtetout1|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vout3|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|vout3|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vout3|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vout3|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vout3|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vout3|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|vout3|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90044||||277754|30-01-2020|||180|vout3|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletVFreq1|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletVFreq1|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletVFreq1|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletVFreq1|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutVF2|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutVF2|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutVF2|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutVF2|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046663||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046664||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046666||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046668||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046669||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046673||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046676||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046677||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|out1|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|out1|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|out1|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|out1|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|outweek|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|outweek|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|outweek|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|outweek|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90038||||277754|21-01-2020|||180|17046678|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90041||||277754|29-01-2020|||180|17046678|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|17046678|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|17046678|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046678|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046678|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046678|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046678|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046678|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90044||||277754|30-01-2020|||180|17046678|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90040||||277754|29-01-2020|||180|17046680|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90040||||277754|29-01-2020|||180|17046680|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90040||||277754|29-01-2020|||180|17046680|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90041||||277754|29-01-2020|||180|17046680|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90041||||277754|29-01-2020|||180|17046680|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|17046680|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90042||||277754|30-01-2020|||180|17046680|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046680|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046680|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046680|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046680|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90043||||277754|30-01-2020|||180|17046680|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||VcanNew||90044||||277754|30-01-2020|||180|17046680|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus|Koramangala|vdlr|||vcan001|||||||||||17046683||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|SAT10||||||||||||||11111||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|63332||||||||||||||88880||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|90877||||||||||||||7779||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|3335||||||||||||||6777||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|4422||||||||||||||9877||
Central and West Java|CENTRAL JAVA1|New-KUDUS|sukus||STATUSONE|USERONE||TESTCAN|||||||||||outlet2601||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletNew100|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletNew100|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletNew100|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutletNew100|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutLetNew101|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutLetNew101|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutLetNew101|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|OutLetNew101|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046690||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10||||||||||||||17046691||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046692|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046692|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046692|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046692|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046692|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046692|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046692|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046692|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046692|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046693|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046693|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046693|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046693|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046693|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046693|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046693|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046693|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046694|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046694|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046694|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046694|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046694|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046694|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046694|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046694|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046695|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046695|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|22-01-2020|||180|17046695|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046695|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046695|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046695|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046695|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046695|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046695|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046695|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046695|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046696|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046696|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046696|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|21-01-2020|||180|17046696|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90038||||277754|22-01-2020|||180|17046696|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90040||||277754|29-01-2020|||180|17046696|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90040||||277754|29-01-2020|||180|17046696|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90040||||277754|29-01-2020|||180|17046696|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90040||||277754|29-01-2020|||180|17046696|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90040||||277754|29-01-2020|||180|17046696|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90041||||277754|29-01-2020|||180|17046696|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90041||||277754|29-01-2020|||180|17046696|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90041||||277754|29-01-2020|||180|17046696|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90041||||277754|29-01-2020|||180|17046696|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90041||||277754|29-01-2020|||180|17046696|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046696|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046696|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046696|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046696|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046696|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046696|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046696|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046696|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046697|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90042||||277754|30-01-2020|||180|17046697|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046697|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046697|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046697|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046697|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90043||||277754|30-01-2020|||180|17046697|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew||90044||||277754|30-01-2020|||180|17046697|01-02-2020|Saturday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046698||
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|NewTestOut|03-02-2020|Monday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|NewTestOut|04-02-2020|Tuesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|NewTestOut|05-02-2020|Wednesday
Central and West Java|CENTRAL JAVA1|KUDUS|Test Cluster|Test MicorCluster|Rdealer|RSPV3||Rcan5||90045||||277793|03-02-2020|||180|NewTestOut|06-02-2020|Thursday
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046699||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046700||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046701||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046702||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046704||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046705||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||SAT10|||VcanNew|||||||||||17046706||
Central and West Java|CENTRAL JAVA1|KUDUS|sukus||RDEALER||||||||||||||outlet000||
