Region|Area|Sales Area|Cluster|Micro Cluster|MPC Code|SPV Code|SPV Name|CSO Code|CSO Name|PJP Plan Id|PJP Plan name|PJP start date|PJP end date|PJP created by|PJP creation date|PJP Frequency|PJP Modify Date|PJP Status|Outlet Code|Plan Date|Plan Day
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273037|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273038|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273039|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273040|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273041|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273042|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273043|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273044|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273045|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273046|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273047|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273048|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|11-02-2020|Tuesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|12-02-2020|Wednesday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|13-02-2020|Thursday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|14-02-2020|Friday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|15-02-2020|Saturday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|16-02-2020|Sunday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273049|17-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273050|10-02-2020|Monday
Central AND West Java|CENTRAL JAVA|SOLO INNER|CW-CJA-SOLOSUKO|MC-SOLOSUKO|00001|Demospv||Democso1||4049|Democso1JP|10-02-2020|31-03-2020|39119|10-02-2020|Daily|12-02-2020|Active|24273050|11-02-2020|Tuesday
